EVTDESC_edward.33;Despite the assurances of your advisors, and their words that the religious wars in Canada had ended long ago with the extinction of the Rideau family, today a coup has erupted. Soldiers stormed the Parliament building and forced its members to depose you as Lord Protector. By the time you learned of your downfall, it was too late to flee. Moments later, soldiers broke into your palace and dragged you away, shouting slogans in praise of the new Lord Protector. Soon you saw where they were leading you — the execution square…;;;;;;;;;;;;;x
EVTOPTA_edward.33;No, this is illegal! I demand a trial…!;;;;;;;;;;;;;x
EVTNAME_edward.35;Holy League;;;;;;;;;;;;;x
EVTDESC_edward.35;A few days ago, the Anglican Lord Protector of Canada was overthrown and slain by Nonconformist plotters. The Parliament, now under new leadership, has passed the Papist Act, which ends all tolerance for Catholics in Canada and decrees their expulsion. Word has also reached the General Abbess of the Ursuline Order that the new Lord Protector plans war against the Ursuline rulers, intending to seize Quebec and crown himself King of Canada. To preempt this threat, the General Abbess has formed a Holy League against Canada. Every supporter of the Ursuline Order is now bound to raise their levies and march against the Canadian heretics.;;;;;;;;;;;;;x
EVTOPTA_edward.35;For the Faith and for Canada!;;;;;;;;;;;;;x
EVTOPTB_edward.35;Waste of time;;;;;;;;;;;;;x
EVTNAME_edward.36;New York;;;;;;;;;;;;;x
EVTDESC_edward.36;After many days at sea, your fleet finally reaches the docks of New York. From afar, you can already see the Statue of Liberty, built centuries ago by pre-Event Americans. Your Brazilian friend tells you that New York is the city he has visited most often in his trading career, and that he always made a good profit here. When the Brazilian goes off to look for traders who might buy your goods for a high price, you are left alone. Soon, you overhear two Gothamite merchants talking — they say that Ursuline dukes, led by the Abbess-General of the Order of St. Ursula, together with rebellious Canadian dukes, are forming a Holy League against Canada, where the new Lord Protector has killed his predecessor and ended religious tolerance for Catholicism.;;;;;;;;;;;;;x
EVTOPTA_edward.36;Continue;;;;;;;;;;;;;x
EVTNAME_edward.37;Letter from Montreal;;;;;;;;;;;;;x
EVTDESC_edward.37;As you try to listen further to the merchants, a young boy approaches and hands you a letter. You open it — the author is Josephine Turcot, whom you met when you were a guest of her father in Montreal. She writes that she decided to contact you after hearing that someone saw you while crossing Newfoundland. She says she admires you and has always believed your journey would succeed. The letter makes you happier, reminding you that someone in this world misses you. As you place the letter in your bag, you notice a guard walking towards you...;;;;;;;;;;;;;x
EVTOPTA_edward.37;What do they want from me?;;;;;;;;;;;;;x
EVTNAME_edward.38;Letter from Prince Edward;;;;;;;;;;;;;x
EVTDESC_edward.38;As you try to listen further to the merchants, a young boy approaches and hands you a letter. You open it — the author is the pastor who taught you psalms when you were young. He writes that every Sunday he prays with the common people for your safe return, and that he has always believed you would come back alive from foreign lands. He also says that a few days ago an old servant passed away, and among his belongings he found an old letter whose contents contradict the official version of your parents’ and brothers’ deaths. In this old letter, the anonymous author congratulates the servant for setting fire to the wooden tower where your family was trapped, and promises him money for their heads. As you finish reading the pastor’s letter, you notice a guard walking towards you...;;;;;;;;;;;;;x
EVTOPTA_edward.38;What do they want from me?;;;;;;;;;;;;;x
EVTNAME_edward.39;Audience with the President;;;;;;;;;;;;;x
EVTDESC_edward.39;The guards take you to the town hall and order you to follow a civilian they point out. This man leads you to a room, telling you that behind the door sits the President of the United Republics of America himself. When you enter, the President is indeed sitting there. After exchanging pleasantries, you quickly move on to business. The President congratulates you on your successful journey to the Old World, and then begins speaking about more pressing matters — the war in Canada. He tells you that the URA will join the war on the side of the Holy League and makes you an extraordinary proposition. According to him, the Abbess-General plans to reunite Canada under a Catholic king, and you — as the alleged descendant of the Stuarts — are the perfect candidate...;;;;;;;;;;;;;x
EVTOPTA_edward.39;Me, a king?;;;;;;;;;;;;;x
EVTNAME_edward.40;Blue Letter;;;;;;;;;;;;;x
EVTDESC_edward.40;You are shocked by the President’s proposal and reply that your claim as a descendant of James II is only a legend. But the President interrupts you, hands you a letter written on thin blue paper, and asks you to read it. You open it — the author is the Abbess-General of the Order of St. Ursula. She writes that you will have a double legitimacy: royal blood as well as the role of defender of the Catholic faith. She also insists that your successful voyage is a sign in your favor, not against you. When you finish reading, you are still hesitant, but in truth the decision is already made.;;;;;;;;;;;;;x
EVTOPTA_edward.40;I will be king;;;;;;;;;;;;;x
EVTNAME_edward.41;Proclamation;;;;;;;;;;;;;x
EVTDESC_edward.41;Few days ago, you agreed to become the Catholic King of Canada. Today, two important events have taken place. First, your Brazilian friend sold all your goods, and now both of you are rich. Second, an important ceremony happened in the town hall. The President of the United Republics of America officially proclaimed you King of Canada and solemnly placed under your command mercenary troops, gathered from escaped Canadian Catholics and hired soldiers. With them, and with the Catholic League, you shall be king. After the President’s speech to the representatives of the republics allied with the URA, you signed your very first treaty — an alliance with the URA.;;;;;;;;;;;;;x
EVTOPTA_edward.41;Now, I go to war for my crown;;;;;;;;;;;;;x
ANTICONFORM_URSU_WAR;Holy League War against Canada;;;;;;;;;;;;;x
EVTNAME_edward.42;New York;;;;;;;;;;;;;x
EVTDESC_edward.42;After many days at sea, your fleet finally reaches the docks of New York. From afar, you can already see the Statue of Liberty, built centuries ago by pre-Event Americans. Your Brazilian friend tells you that New York is the city he visited most often during his trading career, and that he always made a good profit here. When the Brazilian goes off to look for traders who might buy your goods at a high price, you are left alone. You decide to take a walk around the nearby streets, some of which still remember the times before the Event, when America was a great empire.;;;;;;;;;;;;;x
EVTOPTA_edward.42;In these streets, I see history...;;;;;;;;;;;;;x
EVTNAME_edward.43;Letter from Montreal;;;;;;;;;;;;;x
EVTDESC_edward.43;As you enter what is probably the oldest street in this part of New York, a young boy approaches and hands you a letter. You open it — the author is Josephine Turcot, whom you met when you were a guest of her father in Montreal. She writes that she decided to contact you after hearing that someone saw you while crossing Newfoundland. She says she admires you and has always believed your journey would succeed. The letter makes you happier, reminding you that someone in this world misses you. After placing the letter in your bag, you decide to return to your ships.;;;;;;;;;;;;;x
EVTOPTA_edward.43;It seems someone remembers me during my journey.;;;;;;;;;;;;;x
EVTNAME_edward.44;Letter from Prince Edward;;;;;;;;;;;;;x
EVTDESC_edward.44;As you enter what is probably the oldest street in this part of New York, a young boy approaches and hands you a letter. You open it — the author is the pastor who taught you psalms when you were young. He writes that every Sunday he prays with the common people for your safe return, and that he has always believed you would come back alive from foreign lands. He also says that a few days ago an old servant passed away, and among his belongings he found a letter whose contents contradict the official version of your parents’ and brothers’ deaths. In this old letter, the anonymous author congratulates the servant for setting fire to the wooden tower where your family was trapped, and promises him money for their heads. After shedding some tears and placing the letter in your bag, you decide to return to your ships.;;;;;;;;;;;;;x
EVTOPTA_edward.44;At least I know how they died...;;;;;;;;;;;;;x
EVTNAME_edward.45;Sale;;;;;;;;;;;;;x
EVTDESC_edward.45;After two weeks your Brazilian friend sold the goods you had brought from Britain. When he enters your cabin with a box full of gold, you are happy, for now you are richer than the Lord Protector of Canada and can rebuild your modest estates into large cities and castles. After dividing the profits between you and your Brazilian friend, he asks if you want him to remain as your steward and companion, or if he is no longer needed.;;;;;;;;;;;;;x
EVTOPTA_edward.45;I want him as my steward and friend.;;;;;;;;;;;;;x
EVTOPTB_edward.45;He isn't longer needed;;;;;;;;;;;;;x
EDWARD45_TOOLTIP_TEXT;Your Brazilian friend will return to Brazil with his money.;;;;;;;;;;;;;x
EVTDESC_edward.46;After dividing the profits, you depart from New York and start sailing north along a river. You plan for your estates to be the next stop for your small fleet.;;;;;;;;;;;;;x
EVTOPTA_edward.46;Soon, I will be home;;;;;;;;;;;;;x
EVTNAME_edward.47;Old Home;;;;;;;;;;;;;x
EVTDESC_edward.47;When you see the small castle you have known since you were a child, you are glad to return to your estates. Your sailors are also happy to be reunited with their mothers, sisters, wives, and daughters. After leaving the ship, you listen to the report of the current administrator who managed your assets during your absence. After hearing his report, you thank him for his faithful service and go to church to thank God for helping you on this expedition.;;;;;;;;;;;;;x
EVTOPTA_edward.47;Without God, I could not have done it...;;;;;;;;;;;;;x
EVTNAME_edward.48;Daughter's Marriage;;;;;;;;;;;;;x
EVTDESC_edward.48;Your beloved daughter Josephine is no longer a little girl but a young lady who should have a husband. Now it is time to choose one for her. Surprisingly, your daughter already has her own candidate — Earl Edward FitzRoy, who has just returned from his daring expedition to the Old World, bringing back great chests of gold and jewels. Having such a wealthy son-in-law would be tempting, but there is one problem — he is an Anglican, and your faith forbids marriage with heretics.;;;;;;;;;;;;;x
EVTOPTA_edward.48;If he converts, he shall marry my daughter;;;;;;;;;;;;;x
EVTOPTB_edward.48;Women and children have no say in choosing husbands;;;;;;;;;;;;;x
EVTNAME_edward.49;Letter from Montreal;;;;;;;;;;;;;x
EVTDESC_edward.49;While reviewing your castle’s inventory, a cavalryman approaches and hands you a letter. You recognize the seal immediately — it is from the Duke of Montreal. In his letter, he offers you the hand of his daughter Josephine, if you agree to convert to the Catholic faith. The choice now lies before you: on the one hand, Anglicanism dominates in Canada and no Ursuline can hope for a great career; on the other hand, Catholicism is theologically rich and has fascinated you since childhood.;;;;;;;;;;;;;x
EVTOPTA_edward.49;I accept proposal and sail to Montreal;;;;;;;;;;;;;x
EVTOPTB_edward.49;I refuse this proposal;;;;;;;;;;;;;x
EVTDESC_edward.50;Young FitzRoy has accepted your offer and sent a letter announcing that he will soon arrive in Montreal to marry your daughter.;;;;;;;;;;;;;x
EVTOPTA_edward.50;Excellent;;;;;;;;;;;;;x
EVTDESC_edward.51;Young FitzRoy has refused your offer of marriage.;;;;;;;;;;;;;x
EVTOPTA_edward.51;Foolish boy;;;;;;;;;;;;;x
EVTDESC_edward.52;A few days later, you arrive in Montreal. Your father-in-law begins preparations for the ceremony in St. Joseph’s Oratory and urges you to be patient. While the wedding and reception are being arranged, you make a formal profession of faith before the Ursuline prioress and begin your pre-marriage preparation.;;;;;;;;;;;;;x
EVTOPTA_edward.52;Soon, I will be married;;;;;;;;;;;;;x
EVTNAME_edward.53;Marriage;;;;;;;;;;;;;x
EVTDESC_edward.53;After two weeks of preparation, you and Josephine are wed in St. Joseph’s Oratory. The Ursuline sisters recite the canonical text of the marriage vows, and after you both swear love, fidelity, and marital honesty until death, they pray the rosary for your happiness. Afterwards, a splendid wedding feast, paid for by your father-in-law, takes place — a day you will never forget.;;;;;;;;;;;;;x
EVTOPTA_edward.53;Now she is my wife, and I am her husband;;;;;;;;;;;;;x
haiti_imperial_government;Haitian Bureaucracy;;;;;;;;;;;;;x
haiti_imperial_government_desc;The Haitian Bureaucracy, officially headed by the Emperor of Haiti, is a hybrid of the continental feudal system and the bureaucratic traditions of the Brazilian Empire. In this system, the titles of counts, dukes, and kings are de facto hereditary, but de iure their rule depends on the Emperor’s will. The Emperor is the primary holder of several duchies and kingdoms, while the so-called dukes and kings merely govern them in his name.;;;;;;;;;;;;;x
haitan_emperor_blood_la_vega_bloodline;Blood of the Last Dynasty;;;;;;;;;;;;;x
haitan_emperor_blood_la_vega_bloodline_desc;This character is a descendant of the De la Vega dynasty, which ruled the Third Haitian Empire in the 24th century, only to be overthrown nearly twenty years before the empire finally fell.;;;;;;;;;;;;;x
haitan_emperor_telemarque_bloodline;Blood of the Last Emperor;;;;;;;;;;;;;x
haitan_emperor_telemarque_bloodline_desc;This character is a descendant of Faustin VI Telemarque, who ruled the Haitian Empire after the death of his wife, Julia II de la Vega. Growing dissent caused by the poor functioning of the Empire led to its collapse—and to Faustin VI’s death.;;;;;;;;;;;;;x
gov_4rd_haitian_empire;New Haitian Empire;;;;;;;;;;;;;x
nick_the_false_emperor;the False Emperor;;;;;;;;;;;;;x
EDWARD20_TOOLTIP_TEXT;Two castaways join to your court and take part in your journey;;;;;;;;;;;;;x
survived_impeachment_conf_pres;Impeachment Survivor;;;;;;;;;;;;;x
survived_impeachment_conf_pres_desc;This character survived an impeachment procedure as President of the Holy Columbian Confederacy Congress.;;;;;;;;;;;;;x
demand_confederate_impeachment;Demand the Impeachment of the Congress President;;;;;;;;;;;;;x
demand_confederate_impeachment_desc;According to ancient law, every Emperor, once approved by Congress, may demand the impeachment of the President of the Congress. In constitutional law, impeachment is a procedure in which the President is tried by Congress and may be removed for abuse of power.;;;;;;;;;;;;;x
EVTNAMEcon_congress.14;Impeachment;;;;;;;;;;;;;x
EVTDESCcon_congress.14;Today, the Emperor of the Holy Columbian Confederacy demanded the impeachment of the President of the Congress. Such demands are rare, for if Congress declares the President innocent of abuse of power or disloyalty, the Emperor risks humiliation and the loss of prestige.;;;;;;;;;;;;;x
EVTOPTA_con_congress.14;We will see who will win this impeachment...;;;;;;;;;;;;;x
EVTNAMEcon_congress.15;Impeachment Commission;;;;;;;;;;;;;x
EVTDESCcon_congress.15;A few days after the Emperor’s demand, leading congressmen formed a special Impeachment Commission, headed by the Imperial Chancellor. The Commission will prepare a report on the President’s actions and announce whether he is guilty or not. While the report does not automatically decide impeachment, custom dictates that a report finding abuses usually leads to the President’s removal.;;;;;;;;;;;;;x
EVTOPTA_con_congress.15;We will see who will win this impeachment...;;;;;;;;;;;;;x
EVTDESCcon_congress.16;Congress has appointed you to the special Impeachment Commission, tasked with preparing a report on the President’s actions, upon which Congress will decide impeachment. What is your judgment of the President’s conduct in office?;;;;;;;;;;;;;x
EVTOPTA_con_congress.16;The President is innocent;;;;;;;;;;;;;x
EVTOPTB_con_congress.16;The President is guilty;;;;;;;;;;;;;x
EVTDESCcon_congress.17;The Special Impeachment Commission has completed its report on the President of Congress and delivered it to the assembly. Soon it will be known whether the President will be removed.;;;;;;;;;;;;;x
EVTOPTA_con_congress.17;I hope he will be...;;;;;;;;;;;;;x
EVTNAMEcon_congress.18;Impeachment Fails;;;;;;;;;;;;;x
EVTDESCcon_congress.18;The report of the Special Congress Commission did not support the Emperor’s claim that the President had abused his powers or harmed the Holy Columbian Confederacy. In light of the Commission’s findings, Congress rejected the Emperor’s demand and allowed the President to remain in office.;;;;;;;;;;;;;x
EVTOPTA_con_congress.18;Good;;;;;;;;;;;;;x
EVTOPTB_con_congress.18;Interesting;;;;;;;;;;;;;x
EVTOPTC_con_congress.18;Oh no!;;;;;;;;;;;;;x
EVTNAMEcon_congress.19;Impeachment Succeeds;;;;;;;;;;;;;x
EVTDESCcon_congress.19;The report of the Special Congress Commission supported the Emperor’s claim that the President had abused his powers and acted against the Holy Columbian Confederacy. In light of the Commission’s findings, Congress accepted the Emperor’s demand and voted to depose the President of Congress.;;;;;;;;;;;;;x
EVTOPTA_con_congress.19;Oh no!;;;;;;;;;;;;;x
EVTOPTB_con_congress.19;So be it;;;;;;;;;;;;;x
EVTOPTC_con_congress.19;Excellent;;;;;;;;;;;;;x
baron_angeline;Prior;;;;;;;;;;;;;x
baron_female_angeline;Prioress;;;;;;;;;;;;;x
count_angeline;Custos;;;;;;;;;;;;;x
count_female_angeline;Custas;;;;;;;;;;;;;x
duke_angeline;Igumen;;;;;;;;;;;;;x
duke_female_angeline;Ihumenia;;;;;;;;;;;;;x
duchy_angeline;Cenobium;;;;;;;;;;;;;x
duchy_of_angeline;Cenobium of;;;;;;;;;;;;;x
king_angeline;Counselor;;;;;;;;;;;;;x
king_female_angeline;Counselor;;;;;;;;;;;;;x
kingdom_angeline;Cenobium;;;;;;;;;;;;;x
kingdom_of_angeline;Cenobium of;;;;;;;;;;;;;x
emperor_angeline;Archimandrite;;;;;;;;;;;;;x
emperor_female_angeline;Archimandrite;;;;;;;;;;;;;x
empire_angeline;Great Cenobium;;;;;;;;;;;;;x
empire_of_angeline;Great Cenobium of;;;;;;;;;;;;;x
baron_edenite;Acolyte;;;;;;;;;;;;;x
baron_female_edenite;Acolyte;;;;;;;;;;;;;x
count_edenite;Custodian;;;;;;;;;;;;;x
count_female_edenite;Custodian;;;;;;;;;;;;;x
duke_edenite;Guide;;;;;;;;;;;;;x
duke_female_edenite;Guide;;;;;;;;;;;;;x
duchy_edenite;Cenobium;;;;;;;;;;;;;x
duchy_of_edenite;Cenobium of;;;;;;;;;;;;;x
king_edenite;Counselor;;;;;;;;;;;;;x
king_female_edenite;Counselor;;;;;;;;;;;;;x
kingdom_edenite;Cenobium;;;;;;;;;;;;;x
kingdom_of_edenite;Cenobium of;;;;;;;;;;;;;x
emperor_edenite;Moderator;;;;;;;;;;;;;x
emperor_female_edenite;Moderator;;;;;;;;;;;;;x
empire_edenite;Great Cenobium;;;;;;;;;;;;;x
empire_of_edenite;Great Cenobium of;;;;;;;;;;;;;x
gov_theocratic_republic;Council of Pious;;;;;;;;;;;;;x
theocratic_republic_government;Religious Republic;;;;;;;;;;;;;x
theocratic_republic_government_desc;Religious Republics are governed by rulers elected through a special procedure among men known for their virtues and piety, deemed fit to serve the needs of the state. These republics reject the domination of feudal or oligarchic elites in favor of a republican system, where authority is entrusted to those who wish to serve others as rulers for the glory of God and are respected by fellow pious men. A man’s success does not depend on his ancestors, but on his virtues and piety.;;;;;;;;;;;;;x
theocratic_republic_elective;Religious Elective;;;;;;;;;;;;;x
succ_theocratic_republic_elective;Religious Elective;;;;;;;;;;;;;x
succ_theocratic_republic_elective_desc;Electors from among itself a representative to shepard the flock. Those of high learning and who live frugal and pious lives are favored as candidates;;;;;;;;;;;;;x
convert_to_feudalism_indep_cenobitic;Adopt Religious Republic;;;;;;;;;;;;;x
convert_to_feudalism_indep_cenobitic_desc;Adopting Religious Republic will convert all my Tribal Holdings into Cities. Where this occurs, if the County is big enough. Castle and Temple Holdings will also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;x
convert_to_feudalism_vassal_cenobitic;Adopt Religious Republic;;;;;;;;;;;;;x
convert_to_feudalism_vassal_cenobitic_desc;Adopting Religious Republic will convert all my Tribal Holdings into Cities. Where this occurs, if the County is big enough. Castle and Temple Holdings will also be created if they do not already exist. Your vassals are likely to follow suit if they are of your religion and culture.;;;;;;;;;;;;;x
canon;Canon;;;;;;;;;x
canoness;Canoness;;;;;;;;;x
canon_desc;This man has made a vow of sanctity and celibacy.;;;;;;;;;x
canoness_desc;This woman has made a vow of sanctity and celibacy.;;;;;;;;;x
deacon;Deacon;;;;;;;;;x
deaconess;Deaconess;;;;;;;;;x
deacon_desc;This man has been distinguished with devout sanctity and purity.;;;;;;;;;x	
deaconess_desc;This woman has been distinguished with devout sanctity and purity.;;;;;;;;;x
title_illuminist;Illuminist;;;;;;;;;;;;;x
title_illuminist_desc;The illuminist is charged with the copying and recopying of manuscripts.;;;;;;;;;;;;;x
title_trustee;Trustee;;;;;;;;;;;;;x
title_trustee_desc;The trustee is an officer charged with care of the sacristy, the church, and their contents.;;;;;;;;;;;;;x
title_bee_keeper;Beekeeper;;;;;;;;;;;;;x
title_bee_keeper_desc;The beekeeper is charged with taking care of the bees.;;;;;;;;;;;;;x
title_cellarer;Cellarer;;;;;;;;;;;;;x
title_cellarer_desc;The cellarer is responsible for the provisioning of food and drink.;;;;;;;;;;;;;x
nick_the_unifier;the Unifier;;;;;;;;;;;;;x
nick_the_quarreler;the Quarreler;;;;;;;;;;;;;x
silbern;Blood of Matt the Holy;;;;;;;;;;;;;x
silbern_desc;Counselor Matt the Holy was the first Edenite King of Colorado, his conversion to the faith is regarded as a watershed moment for Colorado.;;;;;;;;;;;;;x
EVTDESC_ceno002;To become a mountain father or mother one must fully devote themselves to the service of God and the divine things. One must seek freedom from the temptation of the flesh and reject all sin. One must fast and pray and strive towards righteousness in the eyes of God. While the path is arduous, the gifts of the knowledge of the omnipotent God and the eternal salvation is the most comforting of rewards.;;;;;;;;;;;;;x
EVTOPT_ceno002;Take care to be silent.;;;;;;;;;;;;;x
